[Name]
User Points

[Data]
"Time","Monitor Point: Monitor Point 1 (DT)","Monitor Point: Monitor Point 1 (Velocity v)","Monitor Point: Monitor Point 1min (DT)","Monitor Point: Monitor Point 1min (Velocity v)","Monitor Point: Monitor Point 2 (DT)","Monitor Point: Monitor Point 2 (Velocity v)","Monitor Point: Monitor Point 2min (DT)","Monitor Point: Monitor Point 2min (Velocity v)","Monitor Point: Monitor Point 3 (DT)","Monitor Point: Monitor Point 3 (Velocity v)","Monitor Point: Monitor Point 3min (DT)","Monitor Point: Monitor Point 3min (Velocity v)","Monitor Point: Monitor Point 4 (DT)","Monitor Point: Monitor Point 4 (Velocity v)","Monitor Point: Monitor Point 4min (DT)","Monitor Point: Monitor Point 4min (Velocity v)","Monitor Point: Monitor Point 5 (DT)","Monitor Point: Monitor Point 5 (Velocity v)","Monitor Point: Monitor Point 5min (DT)","Monitor Point: Monitor Point 5min (Velocity v)","Monitor Point: Monitor Point 6 (DT)","Monitor Point: Monitor Point 6 (Velocity v)","Monitor Point: Monitor Point 6min (DT)","Monitor Point: Monitor Point 6min (Velocity v)"
2.18999996e+01,1.01179342e+01,4.17097253e-05,7.75752831e+00,3.86550309e-05,6.29077435e+00,4.85342716e-05,4.71437263e+00,4.29345164e-05,4.36012506e+00,5.02578114e-05,2.31507897e+00,4.44924081e-05,2.55996346e+00,5.01774484e-05,1.54172587e+00,4.40028780e-05,1.57256138e+00,4.88117767e-05,5.48842788e-01,4.10755274e-05,8.56235087e-01,4.64004297e-05,2.92020053e-01,3.88200315e-05
2.20000000e+01,1.01404152e+01,4.18699310e-05,7.76647234e+00,3.87884138e-05,6.31380844e+00,4.87342259e-05,4.72177076e+00,4.30864784e-05,4.38185596e+00,5.04754062e-05,2.32081580e+00,4.46564845e-05,2.57808113e+00,5.04083837e-05,1.54659104e+00,4.41684533e-05,1.58686948e+00,4.90463644e-05,5.51763535e-01,4.12377303e-05,8.66199017e-01,4.66323909e-05,2.94041902e-01,3.89771485e-05
2.21000004e+01,1.01628027e+01,4.20299657e-05,7.77532673e+00,3.89215202e-05,6.33678246e+00,4.89340237e-05,4.72909307e+00,4.32381203e-05,4.40355825e+00,5.06928882e-05,2.32649803e+00,4.48202118e-05,2.59621096e+00,5.06392753e-05,1.55141437e+00,4.43336794e-05,1.60121465e+00,4.92809777e-05,5.54667234e-01,4.13996131e-05,8.76213014e-01,4.68644466e-05,2.96055883e-01,3.91339636e-05
2.22000008e+01,1.01850986e+01,4.21898258e-05,7.78409243e+00,3.90543537e-05,6.35969639e+00,4.91336687e-05,4.73633957e+00,4.33894456e-05,4.42523146e+00,5.09102501e-05,2.33212662e+00,4.49835934e-05,2.61435294e+00,5.08701269e-05,1.55619597e+00,4.44985599e-05,1.61559665e+00,4.95156164e-05,5.57553828e-01,4.15611685e-05,8.86276901e-01,4.70965933e-05,2.98061848e-01,3.92904767e-05
2.22999992e+01,1.02073030e+01,4.23495148e-05,7.79276943e+00,3.91869180e-05,6.38255024e+00,4.93331536e-05,4.74351025e+00,4.35404509e-05,4.44687605e+00,5.11274993e-05,2.33770108e+00,4.51466294e-05,2.63250661e+00,5.11009348e-05,1.56093597e+00,4.46630911e-05,1.63001525e+00,4.97502733e-05,5.60423374e-01,4.17223964e-05,8.96390617e-01,4.73288346e-05,3.00059766e-01,3.94466879e-05
2.23999996e+01,1.02294159e+01,4.25090366e-05,7.80135870e+00,3.93192095e-05,6.40534449e+00,4.95324857e-05,4.75060654e+00,4.36911396e-05,4.46849155e+00,5.13446321e-05,2.34322214e+00,4.53093198e-05,2.65067196e+00,5.13316991e-05,1.56563461e+00,4.48272731e-05,1.64447010e+00,4.99849557e-05,5.63275814e-01,4.18833006e-05,9.06553864e-01,4.75611705e-05,3.02049607e-01,3.96026007e-05
2.25000000e+01,1.02514381e+01,4.26683873e-05,7.80986118e+00,3.94512317e-05,6.42807865e+00,4.97316651e-05,4.75762892e+00,4.38415154e-05,4.49007797e+00,5.15616484e-05,2.34869003e+00,4.54716646e-05,2.66884828e+00,5.15624197e-05,1.57029200e+00,4.49911095e-05,1.65896094e+00,5.02196635e-05,5.66111088e-01,4.20438810e-05,9.16766584e-01,4.77935937e-05,3.04031223e-01,3.97582080e-05
2.26000004e+01,1.02733698e+01,4.28275707e-05,7.81827736e+00,3.95829884e-05,6.45075369e+00,4.99306880e-05,4.76457691e+00,4.39915711e-05,4.51163483e+00,5.17785520e-05,2.35410500e+00,4.56336675e-05,2.68703580e+00,5.17930966e-05,1.57490838e+00,4.51546002e-05,1.67348742e+00,5.04543896e-05,5.68929195e-01,4.22041339e-05,9.27028537e-01,4.80261115e-05,3.06004554e-01,3.99135133e-05
2.27000008e+01,1.02952118e+01,4.29865831e-05,7.82660770e+00,3.97144722e-05,6.47336864e+00,5.01295617e-05,4.77145195e+00,4.41413140e-05,4.53316259e+00,5.19953392e-05,2.35946774e+00,4.57953283e-05,2.70523381e+00,5.20237299e-05,1.57948399e+00,4.53177454e-05,1.68804920e+00,5.06891411e-05,5.71730077e-01,4.23640631e-05,9.37339544e-01,4.82587202e-05,3.07969570e-01,4.00685203e-05
2.27999992e+01,1.03169651e+01,4.31454282e-05,7.83485270e+00,3.98456868e-05,6.49592447e+00,5.03282754e-05,4.77825451e+00,4.42907440e-05,4.55466080e+00,5.22120135e-05,2.36477780e+00,4.59566436e-05,2.72344208e+00,5.22543196e-05,1.58401895e+00,4.54805449e-05,1.70264626e+00,5.09239144e-05,5.74513733e-01,4.25236685e-05,9.47699487e-01,4.84914235e-05,3.09926182e-01,4.02232217e-05
2.28999996e+01,1.03386278e+01,4.33041059e-05,7.84301329e+00,3.99766395e-05,6.51842117e+00,5.05268436e-05,4.78498459e+00,4.44398574e-05,4.57612991e+00,5.24285715e-05,2.37003613e+00,4.61176205e-05,2.74166059e+00,5.24848692e-05,1.58851337e+00,4.56430025e-05,1.71727800e+00,5.11587095e-05,5.77280164e-01,4.26829502e-05,9.58108187e-01,4.87242141e-05,3.11874300e-01,4.03776212e-05
2.30000000e+01,1.03602018e+01,4.34626163e-05,7.85108995e+00,4.01073230e-05,6.54085875e+00,5.07252516e-05,4.79164314e+00,4.45886617e-05,4.59756851e+00,5.26450167e-05,2.37524271e+00,4.62782555e-05,2.75988889e+00,5.27153752e-05,1.59296763e+00,4.58051145e-05,1.73194432e+00,5.13935265e-05,5.80029368e-01,4.28419044e-05,9.68565404e-01,4.89570994e-05,3.13813865e-01,4.05317223e-05
2.31000004e+01,1.03816881e+01,4.36209593e-05,7.85908270e+00,4.02377409e-05,6.56323671e+00,5.09235106e-05,4.79823017e+00,4.47371531e-05,4.61897802e+00,5.28613455e-05,2.38039804e+00,4.64385521e-05,2.77812672e+00,5.29458339e-05,1.59738159e+00,4.59668845e-05,1.74664497e+00,5.16283653e-05,5.82761288e-01,4.30005384e-05,9.79071081e-01,4.91900719e-05,3.15744847e-01,4.06855215e-05
2.32000008e+01,1.04030848e+01,4.37791350e-05,7.86699343e+00,4.03678932e-05,6.58555603e+00,5.11216203e-05,4.80474663e+00,4.48853352e-05,4.64035749e+00,5.30775615e-05,2.38550234e+00,4.65985067e-05,2.79637384e+00,5.31762525e-05,1.60175586e+00,4.61283125e-05,1.76137960e+00,5.18632260e-05,5.85475922e-01,4.31588487e-05,9.89624977e-01,4.94231354e-05,3.17667127e-01,4.08390188e-05
2.32999992e+01,1.04243946e+01,4.39371470e-05,7.87482119e+00,4.04977836e-05,6.60781670e+00,5.13195737e-05,4.81119251e+00,4.50332082e-05,4.66170692e+00,5.32936610e-05,2.39055562e+00,4.67581231e-05,2.81463003e+00,5.34066276e-05,1.60609019e+00,4.62893950e-05,1.77614784e+00,5.20981084e-05,5.88173211e-01,4.33168352e-05,1.00022686e+00,4.96562898e-05,3.19580704e-01,4.09922141e-05
2.33999996e+01,1.04456177e+01,4.40949916e-05,7.88256741e+00,4.06274121e-05,6.63001823e+00,5.15173815e-05,4.81756878e+00,4.51807682e-05,4.68302631e+00,5.35096515e-05,2.39555860e+00,4.69174011e-05,2.83289480e+00,5.36369589e-05,1.61038494e+00,4.64501391e-05,1.79094958e+00,5.23330091e-05,5.90853214e-01,4.34744979e-05,1.01087666e+00,4.98895351e-05,3.21485460e-01,4.11451074e-05
2.35000000e+01,1.04667540e+01,4.42526725e-05,7.89023256e+00,4.07567750e-05,6.65216064e+00,5.17150329e-05,4.82387590e+00,4.53280227e-05,4.70431519e+00,5.37255255e-05,2.40051126e+00,4.70763407e-05,2.85116816e+00,5.38672466e-05,1.61464047e+00,4.66105448e-05,1.80578446e+00,5.25679352e-05,5.93515933e-01,4.36318405e-05,1.02157426e+00,5.01228715e-05,3.23381364e-01,4.12976988e-05
2.36000004e+01,1.04878035e+01,4.44101897e-05,7.89781761e+00,4.08858759e-05,6.67424488e+00,5.19125388e-05,4.83011389e+00,4.54749716e-05,4.72557402e+00,5.39412904e-05,2.40541387e+00,4.72349457e-05,2.86944962e+00,5.40974906e-05,1.61885679e+00,4.67706050e-05,1.82065225e+00,5.28028795e-05,5.96161306e-01,4.37888593e-05,1.03231931e+00,5.03562951e-05,3.25268328e-01,4.14499918e-05
2.37000008e+01,1.05087652e+01,4.45675432e-05,7.90532207e+00,4.10147186e-05,6.69627047e+00,5.21098882e-05,4.83628368e+00,4.56216112e-05,4.74680233e+00,5.41569389e-05,2.41026688e+00,4.73932159e-05,2.88773894e+00,5.43276947e-05,1.62303400e+00,4.69303304e-05,1.83555257e+00,5.30378493e-05,5.98789394e-01,4.39455544e-05,1.04311180e+00,5.05898097e-05,3.27146381e-01,4.16019830e-05
2.37999992e+01,1.05296421e+01,4.47247330e-05,7.91274691e+00,4.11432993e-05,6.71823740e+00,5.23070958e-05,4.84238529e+00,4.57679453e-05,4.76800013e+00,5.43724746e-05,2.41507053e+00,4.75511515e-05,2.90603590e+00,5.45578514e-05,1.62717235e+00,4.70897139e-05,1.85048532e+00,5.32728372e-05,6.01400137e-01,4.41019292e-05,1.05395138e+00,5.08234152e-05,3.29015374e-01,4.17536721e-05
2.38999996e+01,1.05504332e+01,4.48817591e-05,7.92009306e+00,4.12716217e-05,6.74014616e+00,5.25041469e-05,4.84841919e+00,4.59139737e-05,4.78916740e+00,5.45878975e-05,2.41982532e+00,4.77087488e-05,2.92434049e+00,5.47879645e-05,1.63127220e+00,4.72487627e-05,1.86545002e+00,5.35078434e-05,6.03993535e-01,4.42579840e-05,1.06483805e+00,5.10571081e-05,3.30875307e-01,4.19050630e-05
2.40000000e+01,1.05711393e+01,4.50386215e-05,7.92736101e+00,4.13996822e-05,6.76199675e+00,5.27010525e-05,4.85438633e+00,4.60596966e-05,4.81030369e+00,5.48032112e-05,2.42453098e+00,4.78660149e-05,2.94265199e+00,5.50180375e-05,1.63533342e+00,4.74074732e-05,1.88044655e+00,5.37428750e-05,6.06569588e-01,4.44137186e-05,1.07577157e+00,5.12908882e-05,3.32726151e-01,4.20561519e-05
2.41000004e+01,1.05917597e+01,4.51953238e-05,7.93455076e+00,4.15274881e-05,6.78378868e+00,5.28978089e-05,4.86028671e+00,4.62051175e-05,4.83140945e+00,5.50184122e-05,2.42918825e+00,4.80229464e-05,2.96097040e+00,5.52480669e-05,1.63935637e+00,4.75658453e-05,1.89547443e+00,5.39779248e-05,6.09128296e-01,4.45691294e-05,1.08675170e+00,5.15247630e-05,3.34567785e-01,4.22069388e-05
2.42000008e+01,1.06122961e+01,4.53518624e-05,7.94166279e+00,4.16550356e-05,6.80552244e+00,5.30944162e-05,4.86612082e+00,4.63502365e-05,4.85248375e+00,5.52335005e-05,2.43379736e+00,4.81795469e-05,2.97929525e+00,5.54780527e-05,1.64334130e+00,4.77238791e-05,1.91053355e+00,5.42129965e-05,6.11669719e-01,4.47242237e-05,1.09777844e+00,5.17587214e-05,3.36400241e-01,4.23574274e-05
2.42999992e+01,1.06327467e+01,4.55082372e-05,7.94869852e+00,4.17823248e-05,6.82719803e+00,5.32908780e-05,4.87188959e+00,4.64950535e-05,4.87352705e+00,5.54484759e-05,2.43835831e+00,4.83358162e-05,2.99762654e+00,5.57079948e-05,1.64728820e+00,4.78815782e-05,1.92562366e+00,5.44480863e-05,6.14193797e-01,4.48789942e-05,1.10885131e+00,5.19927708e-05,3.38223457e-01,4.25076141e-05
2.43999996e+01,1.06531153e+01,4.56644557e-05,7.95565748e+00,4.19093594e-05,6.84881592e+00,5.34871870e-05,4.87759256e+00,4.66395686e-05,4.89453936e+00,5.56633422e-05,2.44287181e+00,4.84917546e-05,3.01596379e+00,5.59378896e-05,1.65119743e+00,4.80389426e-05,1.94074452e+00,5.46831980e-05,6.16700590e-01,4.50334446e-05,1.11997044e+00,5.22269074e-05,3.40037346e-01,4.26575025e-05
2.45000000e+01,1.06733990e+01,4.58205104e-05,7.96254110e+00,4.20361357e-05,6.87037563e+00,5.36833541e-05,4.88323069e+00,4.67837817e-05,4.91552019e+00,5.58780957e-05,2.44733763e+00,4.86473582e-05,3.03430700e+00,5.61677443e-05,1.65506899e+00,4.81959760e-05,1.95589554e+00,5.49183278e-05,6.19190037e-01,4.51875749e-05,1.13113546e+00,5.24611351e-05,3.41841906e-01,4.28070889e-05
2.46000004e+01,1.06935987e+01,4.59764087e-05,7.96934891e+00,4.21626610e-05,6.89187717e+00,5.38793684e-05,4.88880444e+00,4.69276965e-05,4.93646955e+00,5.60927365e-05,2.45175624e+00,4.88026380e-05,3.05265546e+00,5.63975555e-05,1.65890324e+00,4.83526710e-05,1.97107685e+00,5.51534795e-05,6.21662199e-01,4.53413886e-05,1.14234638e+00,5.26954464e-05,3.43637109e-01,4.29563734e-05
2.47000008e+01,1.07137156e+01,4.61321433e-05,7.97608185e+00,4.22889279e-05,6.91332102e+00,5.40752408e-05,4.89431429e+00,4.70713094e-05,4.95738697e+00,5.63072681e-05,2.45612812e+00,4.89575832e-05,3.07100916e+00,5.66273266e-05,1.66270006e+00,4.85090350e-05,1.98628795e+00,5.53886493e-05,6.24117076e-01,4.54948822e-05,1.15360284e+00,5.29298486e-05,3.45422894e-01,4.31053595e-05
2.47999992e+01,1.07337513e+01,4.62877215e-05,7.98274040e+00,4.24149439e-05,6.93470669e+00,5.42709604e-05,4.89976025e+00,4.72146239e-05,4.97827339e+00,5.65216869e-05,2.46045327e+00,4.91122046e-05,3.08936810e+00,5.68570504e-05,1.66646004e+00,4.86650642e-05,2.00152850e+00,5.56238410e-05,6.26554668e-01,4.56480557e-05,1.16490471e+00,5.31643382e-05,3.47199231e-01,4.32540473e-05
2.48999996e+01,1.07537031e+01,4.64431359e-05,7.98932505e+00,4.25407088e-05,6.95603466e+00,5.44665381e-05,4.90514326e+00,4.73576438e-05,4.99912739e+00,5.67359966e-05,2.46473217e+00,4.92664949e-05,3.10773134e+00,5.70867305e-05,1.67018306e+00,4.88207588e-05,2.01679850e+00,5.58590473e-05,6.28974974e-01,4.58009126e-05,1.17625177e+00,5.33989150e-05,3.48966092e-01,4.34024332e-05
2.50000000e+01,1.07735720e+01,4.65983976e-05,7.99583626e+00,4.26662191e-05,6.97730541e+00,5.46619667e-05,4.91046333e+00,4.75003653e-05,5.01994991e+00,5.69501935e-05,2.46896482e+00,4.94204578e-05,3.12609935e+00,5.73163670e-05,1.67386949e+00,4.89761260e-05,2.03209734e+00,5.60942754e-05,6.31378055e-01,4.59534494e-05,1.18764400e+00,5.36335756e-05,3.50723416e-01,4.35505208e-05
2.51000004e+01,1.07933598e+01,4.67534956e-05,8.00227451e+00,4.27914783e-05,6.99851799e+00,5.48572534e-05,4.91572094e+00,4.76427886e-05,5.04074001e+00,5.71642813e-05,2.47315168e+00,4.95740969e-05,3.14447141e+00,5.75459599e-05,1.67751932e+00,4.91311584e-05,2.04742503e+00,5.63295253e-05,6.33763909e-01,4.61056698e-05,1.19908106e+00,5.38683271e-05,3.52471203e-01,4.36983100e-05
2.52000008e+01,1.08130646e+01,4.69084371e-05,8.00864029e+00,4.29164829e-05,7.01967287e+00,5.50523910e-05,4.92091608e+00,4.77849171e-05,5.06149769e+00,5.73782563e-05,2.47729301e+00,4.97274086e-05,3.16284752e+00,5.77755054e-05,1.68113279e+00,4.92858635e-05,2.06278110e+00,5.65647897e-05,6.36132538e-01,4.62575699e-05,1.21056283e+00,5.41031623e-05,3.54209393e-01,4.38457973e-05
2.52999992e+01,1.08326902e+01,4.70632222e-05,8.01493454e+00,4.30412401e-05,7.04077053e+00,5.52473830e-05,4.92605019e+00,4.79267474e-05,5.08222342e+00,5.75921222e-05,2.48138905e+00,4.98803929e-05,3.18122721e+00,5.80050109e-05,1.68471014e+00,4.94402339e-05,2.07816529e+00,5.68000760e-05,6.38483942e-01,4.64091536e-05,1.22208905e+00,5.43380847e-05,3.55937988e-01,4.39929863e-05
2.53999996e+01,1.08522329e+01,4.72178472e-05,8.02115631e+00,4.31657500e-05,7.06181049e+00,5.54422295e-05,4.93112278e+00,4.80682866e-05,5.10291672e+00,5.78058789e-05,2.48543978e+00,5.00330534e-05,3.19961023e+00,5.82344728e-05,1.68825150e+00,4.95942768e-05,2.09357762e+00,5.70353768e-05,6.40818179e-01,4.65604207e-05,1.23365974e+00,5.45730945e-05,3.57656926e-01,4.41398734e-05
2.55000000e+01,1.08716946e+01,4.73723157e-05,8.02730751e+00,4.32900088e-05,7.08279276e+00,5.56369305e-05,4.93613482e+00,4.82095347e-05,5.12357759e+00,5.80195228e-05,2.48944592e+00,5.01853901e-05,3.21799636e+00,5.84638874e-05,1.69175708e+00,4.97479923e-05,2.10901737e+00,5.72706958e-05,6.43135250e-01,4.67113714e-05,1.24527454e+00,5.48081880e-05,3.59366238e-01,4.42864657e-05
2.56000004e+01,1.08910761e+01,4.75266279e-05,8.03338814e+00,4.34140165e-05,7.10371780e+00,5.58314860e-05,4.94108582e+00,4.83504846e-05,5.14420557e+00,5.82330576e-05,2.49340749e+00,5.03374031e-05,3.23638558e+00,5.86932583e-05,1.69522703e+00,4.99013768e-05,2.12448454e+00,5.75060367e-05,6.45435154e-01,4.68620055e-05,1.25693333e+00,5.50433688e-05,3.61065835e-01,4.44327598e-05
2.57000008e+01,1.09103765e+01,4.76807836e-05,8.03939819e+00,4.35377769e-05,7.12458563e+00,5.60258995e-05,4.94597721e+00,4.84911434e-05,5.16480064e+00,5.84464797e-05,2.49732471e+00,5.04890959e-05,3.25477719e+00,5.89225856e-05,1.69866145e+00,5.00544338e-05,2.13997889e+00,5.77413921e-05,6.47717953e-01,4.70123232e-05,1.26863575e+00,5.52786332e-05,3.62755686e-01,4.45787518e-05
2.57999992e+01,1.09295979e+01,4.78347829e-05,8.04533863e+00,4.36612936e-05,7.14539576e+00,5.62201640e-05,4.95080900e+00,4.86315112e-05,5.18536329e+00,5.86597962e-05,2.50119781e+00,5.06404613e-05,3.27317119e+00,5.91518692e-05,1.70206070e+00,5.02071634e-05,2.15549994e+00,5.79767657e-05,6.49983644e-01,4.71623243e-05,1.28038192e+00,5.55139850e-05,3.64435822e-01,4.47244456e-05
2.58999996e+01,1.09487391e+01,4.79886257e-05,8.05120945e+00,4.37845592e-05,7.16614866e+00,5.64142865e-05,4.95558119e+00,4.87715879e-05,5.20589256e+00,5.88729999e-05,2.50502729e+00,5.07915101e-05,3.29156709e+00,5.93811055e-05,1.70542467e+00,5.03595693e-05,2.17104769e+00,5.82121575e-05,6.52232289e-01,4.73120126e-05,1.29217148e+00,5.57494204e-05,3.66106212e-01,4.48698411e-05
2.60000000e+01,1.09678001e+01,4.81423158e-05,8.05701160e+00,4.39075811e-05,7.18684387e+00,5.66082635e-05,4.96029472e+00,4.89113736e-05,5.22638845e+00,5.90860909e-05,2.50881290e+00,5.09422352e-05,3.30996513e+00,5.96102982e-05,1.70875382e+00,5.05116441e-05,2.18662143e+00,5.84475638e-05,6.54463887e-01,4.74613807e-05,1.30400419e+00,5.59849432e-05,3.67766798e-01,4.50149382e-05
2.61000004e+01,1.09867821e+01,4.82958458e-05,8.06274509e+00,4.40303556e-05,7.20748234e+00,5.68020987e-05,4.96494913e+00,4.90508683e-05,5.24685144e+00,5.92990764e-05,2.51255560e+00,5.10926402e-05,3.32836461e+00,5.98394472e-05,1.71204817e+00,5.06633951e-05,2.20222139e+00,5.86829883e-05,6.56678438e-01,4.76104397e-05,1.31587994e+00,5.62205460e-05,3.69417578e-01,4.51597407e-05
2.62000008e+01,1.10056849e+01,4.84492230e-05,8.06841087e+00,4.41528864e-05,7.22806311e+00,5.69957883e-05,4.96954584e+00,4.91900755e-05,5.26728058e+00,5.95119491e-05,2.51625490e+00,5.12427250e-05,3.34676528e+00,6.00685526e-05,1.71530795e+00,5.08148223e-05,2.21784687e+00,5.89184274e-05,6.58876002e-01,4.77591784e-05,1.32779860e+00,5.64562324e-05,3.71058524e-01,4.53042412e-05
2.62999992e+01,1.10245085e+01,4.86024474e-05,8.07400894e+00,4.42751698e-05,7.24858713e+00,5.71893361e-05,4.97408438e+00,4.93289917e-05,5.28767681e+00,5.97247126e-05,2.51991153e+00,5.13924897e-05,3.36516690e+00,6.02976106e-05,1.71853328e+00,5.09659221e-05,2.23349810e+00,5.91538883e-05,6.61056578e-01,4.79076080e-05,1.33975995e+00,5.66920062e-05,3.72689635e-01,4.54484471e-05
2.63999996e+01,1.10432529e+01,4.87555153e-05,8.07953930e+00,4.43972131e-05,7.26905346e+00,5.73827383e-05,4.97856569e+00,4.94676242e-05,5.30803871e+00,5.99373670e-05,2.52352548e+00,5.15419379e-05,3.38356948e+00,6.05266214e-05,1.72172427e+00,5.11166982e-05,2.24917412e+00,5.93893601e-05,6.63220286e-01,4.80557210e-05,1.35176373e+00,5.69278636e-05,3.74310881e-01,4.55923546e-05
2.65000000e+01,1.10619202e+01,4.89084268e-05,8.08500290e+00,4.45190090e-05,7.28946304e+00,5.75759987e-05,4.98298931e+00,4.96059656e-05,5.32836723e+00,6.01499123e-05,2.52709723e+00,5.16910695e-05,3.40197253e+00,6.07555885e-05,1.72488129e+00,5.12671540e-05,2.26487517e+00,5.96248501e-05,6.65367007e-01,4.82035211e-05,1.36380970e+00,5.71638047e-05,3.75922263e-01,4.57359638e-05
2.66000004e+01,1.10805082e+01,4.90611856e-05,8.09039974e+00,4.46405647e-05,7.30981541e+00,5.77691135e-05,4.98735666e+00,4.97440196e-05,5.34866142e+00,6.03623448e-05,2.53062677e+00,5.18398811e-05,3.42037582e+00,6.09845119e-05,1.72800446e+00,5.14172825e-05,2.28060079e+00,5.98603547e-05,6.67496920e-01,4.83510048e-05,1.37589777e+00,5.73998259e-05,3.77523750e-01,4.58792747e-05
2.67000008e+01,1.10990181e+01,4.92137915e-05,8.09573174e+00,4.47618804e-05,7.33011007e+00,5.79620864e-05,4.99166775e+00,4.98817899e-05,5.36892176e+00,6.05746718e-05,2.53411460e+00,5.19883724e-05,3.43877912e+00,6.12133881e-05,1.73109365e+00,5.15670908e-05,2.29635096e+00,6.00958774e-05,6.69609904e-01,4.84981792e-05,1.38802779e+00,5.76359307e-05,3.79115343e-01,4.60222909e-05
2.67999992e+01,1.11174498e+01,4.93662446e-05,8.10099697e+00,4.48829487e-05,7.35034847e+00,5.81549175e-05,4.99592257e+00,5.00192727e-05,5.38914824e+00,6.07868824e-05,2.53756070e+00,5.21365509e-05,3.45718217e+00,6.14422170e-05,1.73414946e+00,5.17165754e-05,2.31212521e+00,6.03314147e-05,6.71706140e-01,4.86450408e-05,1.40019953e+00,5.78721192e-05,3.80697012e-01,4.61650088e-05
2.68999996e+01,1.11358051e+01,4.95185450e-05,8.10619736e+00,4.50037805e-05,7.37052917e+00,5.83476030e-05,5.00012159e+00,5.01564755e-05,5.40933990e+00,6.09989875e-05,2.54096556e+00,5.22844166e-05,3.47558451e+00,6.16710022e-05,1.73717177e+00,5.18657398e-05,2.32792282e+00,6.05669629e-05,6.73785567e-01,4.87915895e-05,1.41241264e+00,5.81083877e-05,3.82268757e-01,4.63074321e-05
2.70000000e+01,1.11540823e+01,4.96706889e-05,8.11133289e+00,4.51243686e-05,7.39065313e+00,5.85401503e-05,5.00426483e+00,5.02933872e-05,5.42949724e+00,6.12109870e-05,2.54432917e+00,5.24319621e-05,3.49398613e+00,6.18997365e-05,1.74016094e+00,5.20145841e-05,2.34374428e+00,6.08025293e-05,6.75848246e-01,4.89378253e-05,1.42466724e+00,5.83447400e-05,3.83830547e-01,4.64495570e-05
2.71000004e+01,1.11722822e+01,4.98226836e-05,8.11640453e+00,4.52447166e-05,7.41071987e+00,5.87325521e-05,5.00835371e+00,5.04300187e-05,5.44962025e+00,6.14228702e-05,2.54765177e+00,5.25791947e-05,3.51238680e+00,6.21284344e-05,1.74311686e+00,5.21631046e-05,2.35958910e+00,6.10381103e-05,6.77894235e-01,4.90837483e-05,1.43696284e+00,5.85811758e-05,3.85382414e-01,4.65913872e-05
2.72000008e+01,1.11904049e+01,4.99745256e-05,8.12141132e+00,4.53648281e-05,7.43072987e+00,5.89248120e-05,5.01238728e+00,5.05663666e-05,5.46970797e+00,6.16346442e-05,2.55093384e+00,5.27261145e-05,3.53078604e+00,6.23570741e-05,1.74604011e+00,5.23113085e-05,2.37545657e+00,6.12737058e-05,6.79923475e-01,4.92293620e-05,1.44929934e+00,5.88176918e-05,3.86924297e-01,4.67329191e-05
2.72999992e+01,1.12084522e+01,5.01262111e-05,8.12635517e+00,4.54846995e-05,7.45068216e+00,5.91169264e-05,5.01636696e+00,5.07024306e-05,5.48976135e+00,6.18463091e-05,2.55417538e+00,5.28727214e-05,3.54918361e+00,6.25856774e-05,1.74893045e+00,5.24591924e-05,2.39134669e+00,6.15093159e-05,6.81936145e-01,4.93746629e-05,1.46167648e+00,5.90542877e-05,3.88456255e-01,4.68741564e-05
2.73999996e+01,1.12264223e+01,5.02777475e-05,8.13123512e+00,4.56043308e-05,7.47057819e+00,5.93089026e-05,5.02029228e+00,5.08382145e-05,5.50977993e+00,6.20578649e-05,2.55737662e+00,5.30190118e-05,3.56757951e+00,6.28142298e-05,1.75178826e+00,5.26067561e-05,2.40725946e+00,6.17449332e-05,6.83932185e-01,4.95196546e-05,1.47409427e+00,5.92909637e-05,3.89978200e-01,4.70150990e-05
2.75000000e+01,1.12443151e+01,5.04291311e-05,8.13605309e+00,4.57237220e-05,7.49041700e+00,5.95007332e-05,5.02416420e+00,5.09737183e-05,5.52976274e+00,6.22693115e-05,2.56053805e+00,5.31649930e-05,3.58597326e+00,6.30427312e-05,1.75461376e+00,5.27539996e-05,2.42319441e+00,6.19805724e-05,6.85911655e-01,4.96643370e-05,1.48655236e+00,5.95277197e-05,3.91490191e-01,4.71557432e-05
2.76000004e+01,1.12621326e+01,5.05803655e-05,8.14080715e+00,4.58428804e-05,7.51019859e+00,5.96924256e-05,5.02798271e+00,5.11089384e-05,5.54971075e+00,6.24806489e-05,2.56365967e+00,5.33106613e-05,3.60436463e+00,6.32711890e-05,1.75740683e+00,5.29009303e-05,2.43915105e+00,6.22162188e-05,6.87874615e-01,4.98087065e-05,1.49905050e+00,5.97645594e-05,3.92992169e-01,4.72960965e-05
2.77000008e+01,1.12798738e+01,5.07314435e-05,8.14550018e+00,4.59617986e-05,7.52992344e+00,5.98839724e-05,5.03174782e+00,5.12438783e-05,5.56962347e+00,6.26918700e-05,2.56674170e+00,5.34560168e-05,3.62275338e+00,6.34996031e-05,1.76016796e+00,5.30475372e-05,2.45512938e+00,6.24518798e-05,6.89821064e-01,4.99527669e-05,1.51158857e+00,6.00014755e-05,3.94484192e-01,4.74361514e-05
